data do lanamento	data da efetivao	status	transao	identificador de antecipao	status da transao	descrio	parcela	valor	nome do produto	saldo
09/01/2023	24/01/2023	efetivado	hp17916732713440		completo	comisso afiliado		-2.24	foguete play	566.22
09/01/2023	24/01/2023	efetivado	hp17916732713440		completo	comisso de venda		5.33	foguete play	568.46
09/01/2023	24/01/2023	efetivado	hp19716732702040		completo	tarifa hotmart		-1.41	foguete play + ao vivo	563.13
09/01/2023	24/01/2023	efetivado	hp19716732702040		completo	comisso co-produtor		-5.67	foguete play + ao vivo	564.54
09/01/2023	24/01/2023	efetivado	hp19716732702040		completo	comisso co-produtor		-6.30	foguete play + ao vivo	570.21
09/01/2023	24/01/2023	efetivado	hp19716732702040		completo	comisso de venda		14.00	foguete play + ao vivo	576.51
09/01/2023	24/01/2023	efetivado	hp43216732700142		completo	tarifa hotmart		-0.96	foguete play	562.51
09/01/2023	24/01/2023	efetivado	hp43216732700142		completo	comisso co-produtor		-2.72	foguete play	563.47
09/01/2023	24/01/2023	efetivado	hp43216732700142		completo	comisso co-produtor		-3.02	foguete play	566.19
09/01/2023	24/01/2023	efetivado	hp43216732700142		completo	comisso de venda		7.00	foguete play	569.21
09/01/2023	24/01/2023	efetivado	hp12516732692627		completo	comisso co-produtor		0.00	foguete play	562.21
09/01/2023	24/01/2023	efetivado	hp12516732692627		completo	comisso co-produtor		0.00	foguete play	562.21
09/01/2023	24/01/2023	efetivado	hp12516732692627		completo	tarifa hotmart		0.00	foguete play	562.21
09/01/2023	24/01/2023	efetivado	hp12516732692627		completo	comisso de venda		0.00	foguete play	562.21
09/01/2023	24/01/2023	efetivado	hp11516732692667		completo	comisso co-produtor		-0.44	"50% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	562.21
09/01/2023	24/01/2023	efetivado	hp11516732692667		completo	comisso co-produtor		-0.89	"50% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	562.65
09/01/2023	24/01/2023	efetivado	hp11516732692667		completo	tarifa hotmart		-1.15	"50% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	563.54
09/01/2023	24/01/2023	efetivado	hp11516732692667		completo	comisso de venda		10.00	"50% off no combo ""vem, tanquinho 2.0 com bruna griphao"" + ""lapopollonio 2.0 com rachel apollonio"""	564.69
09/01/2023	24/01/2023	efetivado	hp19716732666068		completo	tarifa hotmart		-1.11	foguete play	554.69
09/01/2023	24/01/2023	efetivado	hp19716732666068		completo	comisso afiliado		-1.67	foguete play	555.80
09/01/2023	24/01/2023	efetivado	hp19716732666068		completo	comisso co-produtor		-3.00	foguete play	557.47
09/01/2023	24/01/2023	efetivado	hp19716732666068		completo	comisso co-produtor		-3.34	foguete play	560.47
09/01/2023	24/01/2023	efetivado	hp19716732666068		completo	comisso de venda		9.45	foguete play	563.81
09/01/2023	24/01/2023	efetivado	hp12016732665544		completo	tarifa hotmart		-1.46	foguete play + ao vivo	554.36
09/01/2023	24/01/2023	efetivado	hp12016732665544		completo	comisso co-produtor		-5.96	foguete play + ao vivo	555.82
09/01/2023	24/01/2023	efetivado	hp12016732665544		completo	comisso co-produtor		-6.63	foguete play + ao vivo	561.78
09/01/2023	24/01/2023	efetivado	hp12016732665544		completo	comisso de venda		14.71	foguete play + ao vivo	568.41
09/01/2023	24/01/2023	efetivado	hp15516732664594		completo	tarifa hotmart		-0.97	foguete play	553.70
09/01/2023	24/01/2023	efetivado	hp15516732664594		completo	comisso co-produtor		-2.82	foguete play	554.67
09/01/2023	24/01/2023	efetivado	hp15516732664594		completo	comisso co-produtor		-3.14	foguete play	557.49
09/01/2023	24/01/2023	efetivado	hp15516732664594		completo	comisso de venda		7.24	foguete play	560.63
09/01/2023	24/01/2023	efetivado	hp12716732494087		completo	comisso afiliado		0.00	foguete play + ao vivo	553.39
09/01/2023	24/01/2023	efetivado	hp12716732494087		completo	comisso co-produtor		0.00	foguete play + ao vivo	553.39
09/01/2023	24/01/2023	efetivado	hp12716732494087		completo	comisso co-produtor		0.00	foguete play + ao vivo	553.39
09/01/2023	24/01/2023	efetivado	hp12716732494087		completo	tarifa hotmart		0.00	foguete play + ao vivo	553.39
09/01/2023	24/01/2023	efetivado	hp12716732494087		completo	comisso de venda		0.00	foguete play + ao vivo	553.39
09/01/2023	24/01/2023	efetivado	hp12316732460674		completo	comisso co-produtor		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp12316732460674		completo	comisso co-produtor		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp12316732460674		completo	tarifa hotmart		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp12316732460674		completo	comisso de venda		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp19616732444597		completo	comisso co-produtor		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp19616732444597		completo	comisso co-produtor		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp19616732444597		completo	tarifa hotmart		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp19616732444597		completo	comisso de venda		0.00	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp14116732430714		completo	tarifa hotmart		-0.96	foguete play	553.39
09/01/2023	24/01/2023	efetivado	hp14116732430714		completo	comisso co-produtor		-2.72	foguete play	554.35
09/01/2023	24/01/2023	efetivado	hp14116732430714		completo	comisso co-produtor		-3.02	foguete play	557.07
09/01/2023	24/01/2023	efetivado	hp14116732430714		completo	comisso de venda		7.00	foguete play	560.09
09/01/2023	24/01/2023	efetivado	hp15516732414915		completo	tarifa hotmart		-1.61	foguete play + ao vivo	553.09
09/01/2023	24/01/2023	efetivado	hp15516732414915		completo	comisso co-produtor		-6.93	foguete play + ao vivo	554.70
09/01/2023	24/01/2023	efetivado	hp15516732414915		completo	comisso co-produtor		-7.70	foguete play + ao vivo	561.63
09/01/2023	24/01/2023	efetivado	hp15516732414915		completo	comisso de venda		17.00	foguete play + ao vivo	569.33
08/01/2023	24/01/2023	efetivado	hp18216732326488		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp18216732326488		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp18216732326488		completo	tarifa hotmart		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp18216732326488		completo	comisso de venda		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp10616732304925		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp10616732304925		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp10616732304925		completo	tarifa hotmart		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp10616732304925		completo	comisso de venda		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp11916732247508		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp11916732247508		completo	comisso co-produtor		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp11916732247508		completo	tarifa hotmart		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp11916732247508		completo	comisso de venda		0.00	foguete play + ao vivo	552.33
08/01/2023	24/01/2023	efetivado	hp46316732229001		completo	tarifa hotmart		-0.98	foguete play	552.33
08/01/2023	24/01/2023	efetivado	hp46316732229001		completo	comisso co-produtor		-2.87	foguete play	553.31
08/01/2023	24/01/2023	efetivado	hp46316732229001		completo	comisso co-produtor		-3.19	foguete play	556.18
08/01/2023	24/01/2023	efetivado	hp46316732229001		completo	comisso de venda		7.35	foguete play	559.37
08/01/2023	23/01/2023	efetivado	hp16816732130543		completo	tarifa hotmart		-2.78	foguete play + ao vivo	552.02
08/01/2023	23/01/2023	efetivado	hp16816732130543		completo	comisso co-produtor		-14.50	foguete play + ao vivo	554.80
08/01/2023	23/01/2023	efetivado	hp16816732130543		completo	comisso co-produtor		-16.11	foguete play + ao vivo	569.30
08/01/2023	23/01/2023	efetivado	hp16816732130543		completo	comisso de venda		35.00	foguete play + ao vivo	585.41
08/01/2023	23/01/2023	efetivado	hp47016732130540		completo	tarifa hotmart		-1.66	foguete play + ao vivo	550.41
08/01/2023	23/01/2023	efetivado	hp47016732130540		completo	comisso co-produtor		-7.29	foguete play + ao vivo	552.07
08/01/2023	23/01/2023	efetivado	hp47016732130540		completo	comisso co-produtor		-8.10	foguete play + ao vivo	559.36
08/01/2023	23/01/2023	efetivado	hp47016732130540		completo	comisso de venda		17.86	foguete play + ao vivo	567.46
08/01/2023	23/01/2023	efetivado	hp17316731968533		completo	tarifa hotmart		-0.89	foguete play	549.60
08/01/2023	23/01/2023	efetivado	hp17316731968533		completo	comisso co-produtor		-2.28	foguete play	550.49
08/01/2023	23/01/2023	efetivado	hp17316731968533		completo	comisso co-produtor		-2.54	foguete play	552.77
08/01/2023	23/01/2023	efetivado	hp17316731968533		completo	comisso de venda		5.96	foguete play	555.31
08/01/2023	23/01/2023	efetivado	hp48316731941465		completo	tarifa hotmart		-0.96	foguete play	549.35
08/01/2023	23/01/2023	efetivado	hp48316731941465		completo	comisso co-produtor		-2.72	foguete play	550.31
08/01/2023	23/01/2023	efetivado	hp48316731941465		completo	comisso co-produtor		-3.02	foguete play	553.03
08/01/2023	23/01/2023	efetivado	hp48316731941465		completo	comisso de venda		7.00	foguete play	556.05
08/01/2023	23/01/2023	efetivado	hp17316731934131		completo	tarifa hotmart		-0.98	foguete play	549.05
08/01/2023	23/01/2023	efetivado	hp17316731934131		completo	comisso co-produtor		-1.72	foguete play	550.03
08/01/2023	23/01/2023	efetivado	hp17316731934131		completo	comisso co-produtor		-1.91	foguete play	551.75
08/01/2023	23/01/2023	efetivado	hp17316731934131		completo	comisso afiliado		-2.55	foguete play	553.66
08/01/2023	23/01/2023	efetivado	hp17316731934131		completo	comisso de venda		7.35	foguete play	556.21
08/01/2023	23/01/2023	efetivado	hp11516731907266		completo	comisso afiliado		0.00	foguete play + ao vivo	548.86
08/01/2023	23/01/2023	efetivado	hp11516731907266		completo	comisso co-produtor		0.00	foguete play + ao vivo	548.86
08/01/2023	23/01/2023	efetivado	hp11516731907266		completo	comisso co-produtor		0.00	foguete play + ao vivo	548.86
08/01/2023	23/01/2023	efetivado	hp11516731907266		completo	tarifa hotmart		0.00	foguete play + ao vivo	548.86
08/01/2023	23/01/2023	efetivado	hp11516731907266		completo	comisso de venda		0.00	foguete play + ao vivo	548.86
08/01/2023	23/01/2023	efetivado	hp11416731904220		completo	tarifa hotmart		-0.88	foguete play	548.86
08/01/2023	23/01/2023	efetivado	hp11416731904220		completo	comisso co-produtor		-2.27	foguete play	549.74
08/01/2023	23/01/2023	efetivado	hp11416731904220		completo	comisso co-produtor		-2.52	foguete play	552.01
08/01/2023	23/01/2023	efetivado	hp11416731904220		completo	comisso de venda		5.92	foguete play	554.53
08/01/2023	23/01/2023	efetivado	hp16816731897750		completo	comisso co-produtor		0.00	foguete play + ao vivo	548.61
08/01/2023	23/01/2023	efetivado	hp16816731897750		completo	comisso co-produtor		0.00	foguete play + ao vivo	548.61
08/01/2023	23/01/2023	efetivado	hp16816731897750		completo	tarifa hotmart		0.00	foguete play + ao vivo	548.61
08/01/2023	23/01/2023	efetivado	hp16816731897750		completo	comisso de venda		0.00	foguete play + ao vivo	548.61
08/01/2023	23/01/2023	efetivado	hp19816731884650		completo	tarifa hotmart		-1.61	foguete play + ao vivo	548.61
08/01/2023	23/01/2023	efetivado	hp19816731884650		completo	comisso co-produtor		-6.93	foguete play + ao vivo	550.22
08/01/2023	23/01/2023	efetivado	hp19816731884650		completo	comisso co-produtor		-7.70	foguete play + ao vivo	557.15
08/01/2023	23/01/2023	efetivado	hp19816731884650		completo	comisso de venda		17.00	foguete play + ao vivo	564.85
08/01/2023	23/01/2023	efetivado	hp12016731865367		completo	tarifa hotmart		-0.98	foguete play	547.85
08/01/2023	23/01/2023	efetivado	hp12016731865367		completo	comisso co-produtor		-2.87	foguete play	548.83
08/01/2023	23/01/2023	efetivado	hp12016731865367		completo	comisso co-produtor		-3.19	foguete play	551.70
08/01/2023	23/01/2023	efetivado	hp12016731865367		completo	comisso de venda		7.35	foguete play	554.89
08/01/2023	23/01/2023	efetivado	hp18116731863467		completo	tarifa hotmart		-1.46	foguete play + ao vivo	547.54
08/01/2023	23/01/2023	efetivado	hp18116731863467		completo	comisso co-produtor		-2.98	foguete play + ao vivo	549.00
08/01/2023	23/01/2023	efetivado	hp18116731863467		completo	comisso co-produtor		-3.31	foguete play + ao vivo	551.98
08/01/2023	23/01/2023	efetivado	hp18116731863467		completo	comisso afiliado		-6.63	foguete play + ao vivo	555.29
08/01/2023	23/01/2023	efetivado	hp18116731863467		completo	comisso de venda		14.71	foguete play + ao vivo	561.92
08/01/2023	23/01/2023	efetivado	hp18116731861327		completo	tarifa hotmart		-0.96	foguete play	547.21
08/01/2023	23/01/2023	efetivado	hp18116731861327		completo	comisso co-produtor		-1.36	foguete play	548.17
08/01/2023	23/01/2023	efetivado	hp18116731861327		completo	comisso co-produtor		-1.51	foguete play	549.53
08/01/2023	23/01/2023	efetivado	hp18116731861327		completo	comisso afiliado		-3.02	foguete play	551.04
08/01/2023	23/01/2023	efetivado	hp18116731861327		completo	comisso de venda		7.00	foguete play	554.06
08/01/2023	23/01/2023	efetivado	hp16716731844393		completo	tarifa hotmart		-0.84	foguete play	547.06
08/01/2023	23/01/2023	efetivado	hp16716731844393		completo	comisso co-produtor		-1.98	foguete play	547.90
08/01/2023	23/01/2023	efetivado	hp16716731844393		completo	comisso co-produtor		-2.21	foguete play	549.88
08/01/2023	23/01/2023	efetivado	hp16716731844393		completo	comisso de venda		5.25	foguete play	552.09
08/01/2023	23/01/2023	efetivado	hp19616731824771		completo	tarifa hotmart		-1.09	foguete play	546.84
08/01/2023	23/01/2023	efetivado	hp19616731824771		completo	comisso co-produtor		-3.56	foguete play	547.93
08/01/2023	23/01/2023	efetivado	hp19616731824771		completo	comisso co-produtor		-3.96	foguete play	551.49
08/01/2023	23/01/2023	efetivado	hp19616731824771		completo	comisso de venda		9.00	foguete play	555.45
08/01/2023	23/01/2023	efetivado	hp43816731819896		completo	tarifa hotmart		-1.09	foguete play	546.45
08/01/2023	23/01/2023	efetivado	hp43816731819896		completo	comisso co-produtor		-3.56	foguete play	547.54
08/01/2023	23/01/2023	efetivado	hp43816731819896		completo	comisso co-produtor		-3.96	foguete play	551.10
08/01/2023	23/01/2023	efetivado	hp43816731819896		completo	comisso de venda		9.00	foguete play	555.06
08/01/2023	23/01/2023	efetivado	hp14516731795833		completo	tarifa hotmart		-1.17	foguete play	546.06
08/01/2023	23/01/2023	efetivado	hp14516731795833		completo	comisso co-produtor		-4.12	foguete play	547.23
08/01/2023	23/01/2023	efetivado	hp14516731795833		completo	comisso co-produtor		-4.58	foguete play	551.35
08/01/2023	23/01/2023	efetivado	hp14516731795833		completo	comisso de venda		10.33	foguete play	555.93
08/01/2023	23/01/2023	efetivado	hp11816731793178		completo	tarifa hotmart		-1.45	foguete play + ao vivo	545.60
08/01/2023	23/01/2023	efetivado	hp11816731793178		completo	comisso co-produtor		-5.90	foguete play + ao vivo	547.05
08/01/2023	23/01/2023	efetivado	hp11816731793178		completo	comisso co-produtor		-6.56	foguete play + ao vivo	552.95
08/01/2023	23/01/2023	efetivado	hp11816731793178		completo	comisso de venda		14.57	foguete play + ao vivo	559.51
08/01/2023	23/01/2023	efetivado	hp11216731692978		completo	comisso afiliado		0.00	foguete play	544.94
08/01/2023	23/01/2023	efetivado	hp11216731692978		completo	comisso co-produtor		0.00	foguete play	544.94
08/01/2023	23/01/2023	efetivado	hp11216731692978		completo	comisso co-produtor		0.00	foguete play	544.94
08/01/2023	23/01/2023	efetivado	hp11216731692978		completo	tarifa hotmart		0.00	foguete play	544.94
08/01/2023	23/01/2023	efetivado	hp11216731692978		completo	comisso de venda		0.00	foguete play	544.94
07/01/2023	22/01/2023	efetivado	hp18316731165875		completo	comisso co-produtor		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp18316731165875		completo	comisso co-produtor		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp18316731165875		completo	tarifa hotmart		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp18316731165875		completo	comisso de venda		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp10416731082311		completo	comisso co-produtor		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp10416731082311		completo	comisso co-produtor		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp10416731082311		completo	tarifa hotmart		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp10416731082311		completo	comisso de venda		0.00	foguete play + ao vivo	544.94
07/01/2023	22/01/2023	efetivado	hp16816731076751		completo	tarifa hotmart		-0.96	foguete play	544.94
07/01/2023	22/01/2023	efetivado	hp16816731076751		completo	comisso co-produtor		-2.72	foguete play	545.90
07/01/2023	22/01/2023	efetivado	hp16816731076751		completo	comisso co-produtor		-3.02	foguete play	548.62
07/01/2023	22/01/2023	efetivado	hp16816731076751		completo	comisso de venda		7.00	foguete play	551.64
07/01/2023	22/01/2023	efetivado	hp13916731067396		completo	tarifa hotmart		-1.80	foguete play + ao vivo	544.64
07/01/2023	22/01/2023	efetivado	hp13916731067396		completo	comisso co-produtor		-8.16	foguete play + ao vivo	546.44
07/01/2023	22/01/2023	efetivado	hp13916731067396		completo	comisso co-produtor		-9.07	foguete play + ao vivo	554.60
