lkp1_nome_estabelecimento;data_movimento;competencia;lote;lancamento;ordem;numero_titulo;numero;codigo;lkp2_historico_movimento_contabil;historico;centro_custo;cdeb_codigo_contabil;cdeb_codigo_reduzido;cdeb_titulo;cred_codigo_contabil;cred_codigo_reduzido;cred_titulo;sql_debito;sql_credito;codigo_contabil;codigo_reduzido;tipo_operacao;valor_movimento
paramalhas matriz;11/07/2023;202307;1904;1;2;629;;70;cliente - recto dpl/boleto;malhas dalane ltda - epp - 629/1;;;;;1.1.2.1.15366;15469;malhas dalane ltda;;100.0;1.1.2.1.15366;15469;1;100.00
paramalhas matriz;11/07/2023;202307;1905;1;1;13193;;70;cliente - recto dpl/boleto;perottoni didea malhas ltda - me - 13193/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-190.0;;1.1.1.2.1;11002;-1;190.00
paramalhas matriz;11/07/2023;202307;1905;1;2;13193;;70;cliente - recto dpl/boleto;perottoni didea malhas ltda - me - 13193/1;;;;;1.1.2.1.15778;15159;perottoni didea malhas ltda me;;190.0;1.1.2.1.15778;15159;1;190.00
paramalhas matriz;11/07/2023;202307;;31969;1;;;330;vlr transferencia entre contas;transferência entre contas paramalhas;;1.1.1.2.2;11003;banco sicredi c/c;;;;-50000.0;;1.1.1.2.2;11003;-1;50000.00
paramalhas matriz;11/07/2023;202307;;31970;1;;;330;vlr transferencia entre contas;transferência entre contas paramalhas;;;;;1.1.1.2.1;11002;banco do brasil c/c;;50000.0;1.1.1.2.1;11002;1;50000.00
paramalhas matriz;11/07/2023;202307;;31971;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;1.1.1.2.1;11002;banco do brasil c/c;;;;-40434.17;;1.1.1.2.1;11002;-1;40434.17
paramalhas matriz;11/07/2023;202307;;31972;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;;;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;40434.17;1.1.1.4.3;11007;1;40434.17
paramalhas matriz;11/07/2023;202307;527;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-21.92;;4.3.1.1.2;14701;-1;21.92
paramalhas matriz;11/07/2023;202307;527;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;21.92;1.1.1.2.1;11002;1;21.92
paramalhas matriz;11/07/2023;202307;;31973;1;;;150;valor ref;adiantamento de numerario ref. kl 2.23 adiantamento de numerario ref. kl 2.23 efficienza importacao e exportacao ltda - epp;;1.1.2.5.1.12.2;11042;efficienza import e export ltda;;;;-5758.03;;1.1.2.5.1.12.2;11042;-1;5758.03
paramalhas matriz;11/07/2023;202307;;31973;2;;;150;valor ref;adiantamento de numerario ref. kl 2.23 adiantamento de numerario ref. kl 2.23 efficienza importacao e exportacao ltda - epp;;;;;1.1.1.2.2;11003;banco sicredi c/c;;5758.03;1.1.1.2.2;11003;1;5758.03
paramalhas matriz;12/07/2023;202307;1706;1;1;13109;;70;cliente - recto dpl/boleto;strassburger malhas e fios ltda - epp - 13109/2;;1.1.1.2.1;11002;banco do brasil c/c;;;;-3000.0;;1.1.1.2.1;11002;-1;3000.00
paramalhas matriz;12/07/2023;202307;1706;1;2;13109;;70;cliente - recto dpl/boleto;strassburger malhas e fios ltda - epp - 13109/2;;;;;1.1.2.1.15097;15490;strassburguer malhas e fios ltda;;3000.0;1.1.2.1.15097;15490;1;3000.00
paramalhas matriz;12/07/2023;202307;1910;1;1;13189;;70;cliente - recto dpl/boleto;strassburger malhas e fios ltda - epp - 13189/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-300.0;;1.1.1.2.1;11002;-1;300.00
paramalhas matriz;12/07/2023;202307;1910;1;2;13189;;70;cliente - recto dpl/boleto;strassburger malhas e fios ltda - epp - 13189/1;;;;;1.1.2.1.15097;15490;strassburguer malhas e fios ltda;;300.0;1.1.2.1.15097;15490;1;300.00
paramalhas matriz;12/07/2023;202307;1911;1;1;627;;70;cliente - recto dpl/boleto;vellum malhas e confeccoes ltda - me - 627/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-180.0;;1.1.1.2.1;11002;-1;180.00
paramalhas matriz;12/07/2023;202307;1911;1;2;627;;70;cliente - recto dpl/boleto;vellum malhas e confeccoes ltda - me - 627/1;;;;;1.1.2.1.15093;15347;vellum malhas e confec ltda;;180.0;1.1.2.1.15093;15347;1;180.00
paramalhas matriz;12/07/2023;202307;1912;1;1;630;;70;cliente - recto dpl/boleto;stocher malhas ltda - epp - 630/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-250.0;;1.1.1.2.1;11002;-1;250.00
paramalhas matriz;12/07/2023;202307;1912;1;2;630;;70;cliente - recto dpl/boleto;stocher malhas ltda - epp - 630/1;;;;;1.1.2.1.15311;15109;stocher malhas ltda;;250.0;1.1.2.1.15311;15109;1;250.00
paramalhas matriz;12/07/2023;202307;566;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-6.32;;4.3.1.1.2;14701;-1;6.32
paramalhas matriz;12/07/2023;202307;566;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;6.32;1.1.1.2.1;11002;1;6.32
paramalhas matriz;12/07/2023;202307;;31988;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;;;-3723.68;;1.1.1.4.3;11007;-1;3723.68
paramalhas matriz;12/07/2023;202307;;31989;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;3723.68;1.1.1.2.1;11002;1;3723.68
paramalhas matriz;13/07/2023;202307;1913;1;1;13184;;70;cliente - recto dpl/boleto;malharia anselmi ltda - 13184/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-2925.0;;1.1.1.2.1;11002;-1;2925.00
paramalhas matriz;13/07/2023;202307;1913;1;2;13184;;70;cliente - recto dpl/boleto;malharia anselmi ltda - 13184/1;;;;;1.1.2.1.15456;15841;malharia anselmi;;2925.0;1.1.2.1.15456;15841;1;2925.00
paramalhas matriz;13/07/2023;202307;1914;1;1;13185;;70;cliente - recto dpl/boleto;kiwito malhas e confeccoes ltda - 13185/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-400.0;;1.1.1.2.1;11002;-1;400.00
paramalhas matriz;13/07/2023;202307;1914;1;2;13185;;70;cliente - recto dpl/boleto;kiwito malhas e confeccoes ltda - 13185/1;;;;;1.1.2.1.15182;15676;kiwito malhas e confec ltda;;400.0;1.1.2.1.15182;15676;1;400.00
paramalhas matriz;13/07/2023;202307;611;1;1;1353911320;;153;pagto ipva;secretaria da fazenda do estado do rio grande do sul - 1353911320/0;;4.3.2.1.3;14722;outros impostos e taxas;;;;-5296.32;;4.3.2.1.3;14722;-1;5296.32
paramalhas matriz;13/07/2023;202307;611;1;2;1353911320;;153;pagto ipva;secretaria da fazenda do estado do rio grande do sul - 1353911320/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;5296.32;1.1.1.2.2;11003;1;5296.32
paramalhas matriz;13/07/2023;202307;;31990;1;;;150;valor ref;taxas amarok;;4.3.2.1.3;14722;outros impostos e taxas;;;;-386.61;;4.3.2.1.3;14722;-1;386.61
paramalhas matriz;13/07/2023;202307;;31990;2;;;150;valor ref;taxas amarok;;;;;1.1.1.2.2;11003;banco sicredi c/c;;386.61;1.1.1.2.2;11003;1;386.61
paramalhas matriz;13/07/2023;202307;613;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-29.58;;4.3.1.1.2;14701;-1;29.58
paramalhas matriz;13/07/2023;202307;613;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;29.58;1.1.1.2.1;11002;1;29.58
paramalhas matriz;13/07/2023;202307;;31991;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;1.1.1.2.1;11002;banco do brasil c/c;;;;-31499.79;;1.1.1.2.1;11002;-1;31499.79
paramalhas matriz;13/07/2023;202307;;31992;1;;;330;vlr transferencia entre contas;resgate aplicação financeira banco do brasil;;;;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;31499.79;1.1.1.4.3;11007;1;31499.79
paramalhas matriz;13/07/2023;202307;656;1;1;13266;;60;fornecedor - pgto dpl;kern-liebers knitting parts gmbh - 13266/0;;2.1.1.11.5;;kern liebers knitting partes gmbh;;;;-38591.69;;2.1.1.11.5;211115;-1;38591.69
paramalhas matriz;13/07/2023;202307;656;1;2;13266;;60;fornecedor - pgto dpl;kern-liebers knitting parts gmbh - 13266/0;;;;;1.1.1.2.1;11002;banco do brasil c/c;;38591.69;1.1.1.2.1;11002;1;38591.69
paramalhas matriz;13/07/2023;202307;2007;1;1;13197;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13197/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-3040.0;;1.1.1.2.1;11002;-1;3040.00
paramalhas matriz;13/07/2023;202307;2007;1;2;13197;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13197/1;;;;;1.1.2.1.20462;20462;vulcabras - ce calcados e artigos esportivos s/a;;3040.0;1.1.2.1.20462;20462;1;3040.00
paramalhas matriz;14/07/2023;202307;1917;1;1;13191;;70;cliente - recto dpl/boleto;industria comercio e representacoes de malhas daiane ltda - 13191/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-950.0;;1.1.1.2.1;11002;-1;950.00
paramalhas matriz;14/07/2023;202307;1917;1;2;13191;;70;cliente - recto dpl/boleto;industria comercio e representacoes de malhas daiane ltda - 13191/1;;;;;1.1.2.1.15008;15480;industria comercio e representacoes de malhas daiane ltda;;950.0;1.1.2.1.15008;15480;1;950.00
paramalhas matriz;14/07/2023;202307;607;1;1;646;;70;cliente - recto dpl/boleto;cs industria eletronica ltda - 646/0;;1.1.1.2.1;11002;banco do brasil c/c;;;;-457.39;;1.1.1.2.1;11002;-1;457.39
paramalhas matriz;14/07/2023;202307;607;1;2;646;;70;cliente - recto dpl/boleto;cs industria eletronica ltda - 646/0;;;;;1.1.2.1.15174;15004;cs ind eletronica ltda;;457.39;1.1.2.1.15174;15004;1;457.39
paramalhas matriz;14/07/2023;202307;;32000;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;;;-5878.81;;1.1.1.4.3;11007;-1;5878.81
paramalhas matriz;14/07/2023;202307;;32001;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;5878.81;1.1.1.2.1;11002;1;5878.81
paramalhas matriz;14/07/2023;202307;644;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-8.27;;4.3.1.1.2;14701;-1;8.27
paramalhas matriz;14/07/2023;202307;644;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;8.27;1.1.1.2.1;11002;1;8.27
paramalhas matriz;14/07/2023;202307;646;1;1;5822;;70;cliente - recto dpl/boleto;luli industria e comercio de confeccoes ltda - 5822/2;;1.1.1.2.1;11002;banco do brasil c/c;;;;-709.69;;1.1.1.2.1;11002;-1;709.69
paramalhas matriz;14/07/2023;202307;646;1;2;5822;;70;cliente - recto dpl/boleto;luli industria e comercio de confeccoes ltda - 5822/2;;;;;1.1.2.1.15026;15088;luli industria e com de confec ltda;;709.69;1.1.2.1.15026;15088;1;709.69
paramalhas matriz;14/07/2023;202307;651;1;1;13141;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13141/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-1360.0;;1.1.1.2.1;11002;-1;1360.00
paramalhas matriz;14/07/2023;202307;651;1;2;13141;;70;cliente - recto dpl/boleto;vulcabras - ce calcados e artigos esportivos s/a - 13141/1;;;;;1.1.2.1.20462;20462;vulcabras - ce calcados e artigos esportivos s/a;;1360.0;1.1.2.1.20462;20462;1;1360.00
paramalhas matriz;14/07/2023;202307;;32067;1;;;150;valor ref;desconto nd. 01.03.23.121560 processo 23/1261511-7 admissão temporaria 20 maquinas;;1.1.2.5.1.12.2;11042;efficienza import e export ltda;;;;-26.34;;1.1.2.5.1.12.2;11042;-1;26.34
paramalhas matriz;14/07/2023;202307;;32067;2;;;150;valor ref;desconto nd. 01.03.23.121560 processo 23/1261511-7 admissão temporaria 20 maquinas;;;;;4.3.1.2.1;14710;(-) descontos obtidos;;26.34;4.3.1.2.1;14710;1;26.34
paramalhas matriz;14/07/2023;202307;;32068;1;;;150;valor ref;desconto nd. 01.03.23.121560 processo 23/1261511-7 admissão temporaria 20 maquinas;;1.1.2.5.1.12.2;11042;efficienza import e export ltda;;;;-633.6;;1.1.2.5.1.12.2;11042;-1;633.60
paramalhas matriz;14/07/2023;202307;;32068;2;;;150;valor ref;desconto nd. 01.03.23.121560 processo 23/1261511-7 admissão temporaria 20 maquinas;;;;;4.3.1.2.1;14710;(-) descontos obtidos;;633.6;4.3.1.2.1;14710;1;633.60
paramalhas matriz;17/07/2023;202307;1919;1;1;13224;;70;cliente - recto dpl/boleto;malhas cida ltda epp - 13224/1;;1.1.1.2.1;11002;banco do brasil c/c;;;;-2480.0;;1.1.1.2.1;11002;-1;2480.00
paramalhas matriz;17/07/2023;202307;1919;1;2;13224;;70;cliente - recto dpl/boleto;malhas cida ltda epp - 13224/1;;;;;1.1.2.1.15027;15555;malhas cida ltda;;2480.0;1.1.2.1.15027;15555;1;2480.00
paramalhas matriz;17/07/2023;202307;700;1;1;44532;;60;fornecedor - pgto dpl;ahgora hcm sa - 44532/0;;2.1.1.1.25813;25813;ahgora hcm sa;;;;-144.6;;2.1.1.1.25813;25813;-1;144.60
paramalhas matriz;17/07/2023;202307;700;1;2;44532;;60;fornecedor - pgto dpl;ahgora hcm sa - 44532/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;144.6;1.1.1.2.2;11003;1;144.60
paramalhas matriz;17/07/2023;202307;701;1;1;57588;;60;fornecedor - pgto dpl;normas medicina e seguranca do trabalho ltda - me - 57588/1;;2.1.1.13.3;;normas medicina e segurança do trabalho ltda;;;;-140.0;;2.1.1.13.3;211133;-1;140.00
paramalhas matriz;17/07/2023;202307;701;1;2;57588;;60;fornecedor - pgto dpl;normas medicina e seguranca do trabalho ltda - me - 57588/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;140.0;1.1.1.2.2;11003;1;140.00
paramalhas matriz;17/07/2023;202307;702;1;1;4885;;60;fornecedor - pgto dpl;senior sistemas sa - 4885/0;;2.1.1.1.25794;25794;senior sistemas sa;;;;-2247.54;;2.1.1.1.25794;25794;-1;2247.54
paramalhas matriz;17/07/2023;202307;702;1;2;4885;;60;fornecedor - pgto dpl;senior sistemas sa - 4885/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;2247.54;1.1.1.2.2;11003;1;2247.54
paramalhas matriz;17/07/2023;202307;703;1;1;135122;;60;fornecedor - pgto dpl;concierge blindados servicos - 135122/0;;2.1.1.1.25778;25778;concierge blindados servicos;;;;-270.16;;2.1.1.1.25778;25778;-1;270.16
paramalhas matriz;17/07/2023;202307;703;1;2;135122;;60;fornecedor - pgto dpl;concierge blindados servicos - 135122/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;270.16;1.1.1.2.2;11003;1;270.16
paramalhas matriz;17/07/2023;202307;704;1;1;7162319158987757;;150;valor ref;instituto nacional do seguro social - 7162319158987757/1;;2.1.1.4.1;12015;inss a pagar;;;;-19602.46;;2.1.1.4.1;12015;-1;19602.46
paramalhas matriz;17/07/2023;202307;704;1;2;7162319158987757;;150;valor ref;instituto nacional do seguro social - 7162319158987757/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;19602.46;1.1.1.2.2;11003;1;19602.46
paramalhas matriz;17/07/2023;202307;710;1;1;72023;;60;fornecedor - pgto dpl;camara de dirigentes lojistas de caxias do sul - 72023/1;;2.1.1.13.10;;camara de dirigentes lojistas de caxias do sul;;;;-3273.1;;2.1.1.13.10;2111310;-1;3273.10
paramalhas matriz;17/07/2023;202307;710;1;2;72023;;60;fornecedor - pgto dpl;camara de dirigentes lojistas de caxias do sul - 72023/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;3273.1;1.1.1.2.2;11003;1;3273.10
paramalhas matriz;17/07/2023;202307;711;1;1;1248321;;60;fornecedor - pgto dpl;empresa brasileira de correios e telegrafos - 1248321/1;;2.1.1.1.25109;25109;empresa brasileira de correios e telegrafos;;;;-170.71;;2.1.1.1.25109;25109;-1;170.71
paramalhas matriz;17/07/2023;202307;711;1;2;1248321;;60;fornecedor - pgto dpl;empresa brasileira de correios e telegrafos - 1248321/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;170.71;1.1.1.2.2;11003;1;170.71
paramalhas matriz;17/07/2023;202307;712;1;1;383538;;60;fornecedor - pgto dpl;expresso sao miguel - curitiba - 383538/1;;2.1.1.1.25346;25346;expresso sao miguel - curitiba;;;;-440.5;;2.1.1.1.25346;25346;-1;440.50
paramalhas matriz;17/07/2023;202307;712;1;2;383538;;60;fornecedor - pgto dpl;expresso sao miguel - curitiba - 383538/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;440.5;1.1.1.2.2;11003;1;440.50
paramalhas matriz;17/07/2023;202307;713;1;1;470558;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 470558/1;;2.1.1.1.25141;25141;expresso sao miguel ltda;;;;-62.5;;2.1.1.1.25141;25141;-1;62.50
paramalhas matriz;17/07/2023;202307;713;1;2;470558;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 470558/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;62.5;1.1.1.2.2;11003;1;62.50
paramalhas matriz;17/07/2023;202307;714;1;1;3946446;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3946446/1;;2.1.1.1.25020;25020;expresso sao miguel ltda;;;;-79.55;;2.1.1.1.25020;25020;-1;79.55
paramalhas matriz;17/07/2023;202307;714;1;2;3946446;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3946446/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;79.55;1.1.1.2.2;11003;1;79.55
paramalhas matriz;17/07/2023;202307;715;1;1;3958433;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3958433/1;;2.1.1.1.25020;25020;expresso sao miguel ltda;;;;-65.0;;2.1.1.1.25020;25020;-1;65.00
paramalhas matriz;17/07/2023;202307;715;1;2;3958433;;60;fornecedor - pgto dpl;expresso sao miguel ltda - 3958433/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;65.0;1.1.1.2.2;11003;1;65.00
paramalhas matriz;17/07/2023;202307;716;1;1;4896;;60;fornecedor - pgto dpl;maia tecnologia da informação - segurança ltda - 4896/1;;2.1.1.1.25426;25426;maia tecnologia da informação - segurança ltda;;;;-12250.0;;2.1.1.1.25426;25426;-1;12250.00
paramalhas matriz;17/07/2023;202307;716;1;2;4896;;60;fornecedor - pgto dpl;maia tecnologia da informação - segurança ltda - 4896/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;12250.0;1.1.1.2.2;11003;1;12250.00
paramalhas matriz;17/07/2023;202307;717;1;1;55229;;60;fornecedor - pgto dpl;acefran comercio de embalagens ltda - 55229/1;;2.1.1.1.25389;25389;acefran comercio de embalagens ltda;;;;-267.6;;2.1.1.1.25389;25389;-1;267.60
paramalhas matriz;17/07/2023;202307;717;1;2;55229;;60;fornecedor - pgto dpl;acefran comercio de embalagens ltda - 55229/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;267.6;1.1.1.2.2;11003;1;267.60
paramalhas matriz;17/07/2023;202307;718;1;1;1231;;60;fornecedor - pgto dpl;vanze grafica ltda - 1231/1;;2.1.1.1.25830;25830;vanze grafica ltda;;;;-530.0;;2.1.1.1.25830;25830;-1;530.00
paramalhas matriz;17/07/2023;202307;718;1;2;1231;;60;fornecedor - pgto dpl;vanze grafica ltda - 1231/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;530.0;1.1.1.2.2;11003;1;530.00
paramalhas matriz;17/07/2023;202307;719;1;1;4133924;;60;fornecedor - pgto dpl;unimed nordeste rs sociedade coop de serv medicos ltda - 4133924/1;;2.1.1.13.5;;unimed nordeste rs sociedade coop de serv medicos ltda;;;;-1300.9;;2.1.1.13.5;211135;-1;1300.90
paramalhas matriz;17/07/2023;202307;719;1;2;4133924;;60;fornecedor - pgto dpl;unimed nordeste rs sociedade coop de serv medicos ltda - 4133924/1;;;;;1.1.1.2.2;11003;banco sicredi c/c;;1300.9;1.1.1.2.2;11003;1;1300.90
paramalhas matriz;17/07/2023;202307;;32002;1;;;330;vlr transferencia entre contas;transferência entre contas paramalhas;;1.1.1.2.2;11003;banco sicredi c/c;;;;-50000.0;;1.1.1.2.2;11003;-1;50000.00
paramalhas matriz;17/07/2023;202307;;32003;1;;;330;vlr transferencia entre contas;transferência entre contas paramalhas;;;;;1.1.1.2.1;11002;banco do brasil c/c;;50000.0;1.1.1.2.1;11002;1;50000.00
paramalhas matriz;17/07/2023;202307;;32004;1;;;150;valor ref;cartao de credito visa paramalhas cartao de credito visa paramalhas banco do brasil;;4.2.2.4.2;14111;despesas c/  viagens e estada - cml;;;;-860.9;;4.2.2.4.2;14111;-1;860.90
paramalhas matriz;17/07/2023;202307;;32004;2;;;150;valor ref;cartao de credito visa paramalhas cartao de credito visa paramalhas banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;860.9;1.1.1.2.1;11002;1;860.90
paramalhas matriz;17/07/2023;202307;720;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-24.27;;4.3.1.1.2;14701;-1;24.27
paramalhas matriz;17/07/2023;202307;720;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;24.27;1.1.1.2.1;11002;1;24.27
paramalhas matriz;17/07/2023;202307;721;1;1;72023;;160;taxas bancarias;banco do brasil - 72023/1;;4.3.1.1.2;14701;despesas bancarias;;;;-11.5;;4.3.1.1.2;14701;-1;11.50
paramalhas matriz;17/07/2023;202307;721;1;2;72023;;160;taxas bancarias;banco do brasil - 72023/1;;;;;1.1.1.2.1;11002;banco do brasil c/c;;11.5;1.1.1.2.1;11002;1;11.50
paramalhas matriz;17/07/2023;202307;;32005;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;1.1.1.4.3;11007;banco do brasil aplicação cdb;;;;-230431.53;;1.1.1.4.3;11007;-1;230431.53
paramalhas matriz;17/07/2023;202307;;32006;1;;;330;vlr transferencia entre contas;aplicação financeira banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;230431.53;1.1.1.2.1;11002;1;230431.53
paramalhas matriz;17/07/2023;202307;;32007;1;;;150;valor ref;cobrança de iof s/ fechamento de cambio nfse 647 cobrança de iof s/ fechamento de cambio nfse 647 banco do brasil;;4.3.2.1.1;14720;iof;;;;-1059.86;;4.3.2.1.1;14720;-1;1059.86
paramalhas matriz;17/07/2023;202307;;32007;2;;;150;valor ref;cobrança de iof s/ fechamento de cambio nfse 647 cobrança de iof s/ fechamento de cambio nfse 647 banco do brasil;;;;;1.1.1.2.1;11002;banco do brasil c/c;;1059.86;1.1.1.2.1;11002;1;1059.86
paramalhas matriz;17/07/2023;202307;724;1;1;647;;70;cliente - recto dpl/boleto;karl mayer stoll textilmaschinenfabrik gmbh - 647/0;;1.1.1.2.1;11002;banco do brasil c/c;;;;-278911.04;;1.1.1.2.1;11002;-1;278911.04
paramalhas matriz;17/07/2023;202307;724;1;2;647;;70;cliente - recto dpl/boleto;karl mayer stoll textilmaschinenfabrik gmbh - 647/0;;;;;1.1.2.1.20874;20874;karl mayer stoll textilmaschinenfabrik gmbh;;278911.04;1.1.2.1.20874;20874;1;278911.04
paramalhas matriz;17/07/2023;202307;;32008;1;13266;;150;valor ref;variação cambial ativa;;2.1.1.11.5;;kern liebers knitting partes gmbh;;;;-2720.16;;2.1.1.11.5;211115;-1;2720.16
paramalhas matriz;17/07/2023;202307;;32008;2;13266;;150;valor ref;variação cambial ativa;;;;;4.3.1.2.3;14712;(-) variacao cambial ativa;;2720.16;4.3.1.2.3;14712;1;2720.16
paramalhas matriz;17/07/2023;202307;811;1;1;13302;;60;fornecedor - pgto dpl;karl mayer stoll textilmaschinenfabrik gmbh - 13302/0;;2.1.1.11.6;;karl mayer stoll textilmaschinenfabrik gmbh;;;;-14034.05;;2.1.1.11.6;211116;-1;14034.05
paramalhas matriz;17/07/2023;202307;811;1;2;13302;;60;fornecedor - pgto dpl;karl mayer stoll textilmaschinenfabrik gmbh - 13302/0;;;;;1.1.1.2.2;11003;banco sicredi c/c;;14034.05;1.1.1.2.2;11003;1;14034.05
paramalhas matriz;18/07/2023;202307;1508;1;1;12837;;70;cliente - recto dpl/boleto;rb vestuario ltda - 12837/5;;1.1.1.2.1;11002;banco do brasil c/c;;;;-307.8;;1.1.1.2.1;11002;-1;307.80
